SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22024,203110,0022400403,"Dec 23, 2024",GSW vs. IND,L,26,1,5,0.2,1,5,0.2,1,4,0.25,0,7,7,5,3,1,2,2,4,-6,1
22024,203110,0022400366,"Dec 19, 2024",GSW @ MEM,L,19,0,4,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,4,4,0,-42,1
22024,203110,0022401228,"Dec 15, 2024",GSW vs. DAL,L,29,6,14,0.429,5,9,0.556,4,4,1.0,3,4,7,4,0,0,4,1,21,4,1
22024,203110,0022401204,"Dec 11, 2024",GSW @ HOU,L,30,4,9,0.444,0,2,0.0,0,0,0.0,0,3,3,4,2,1,5,4,8,-2,1
22024,203110,0022400355,"Dec 08, 2024",GSW vs. MIN,W,31,3,5,0.6,0,1,0.0,0,0,0.0,0,6,6,7,0,1,3,5,6,-2,1
22024,203110,0022400338,"Dec 06, 2024",GSW vs. MIN,L,26,4,8,0.5,1,4,0.25,1,1,1.0,1,8,9,6,2,1,2,3,10,-15,1
22024,203110,0022400303,"Nov 30, 2024",GSW @ PHX,L,31,5,8,0.625,2,5,0.4,1,1,1.0,0,2,2,7,2,1,4,3,13,6,1
22024,203110,0022400299,"Nov 27, 2024",GSW vs. OKC,L,32,4,11,0.364,2,8,0.25,0,0,0.0,3,11,14,6,1,2,3,1,10,5,1
22024,203110,0022400284,"Nov 25, 2024",GSW vs. BKN,L,29,2,6,0.333,1,3,0.333,1,4,0.25,0,6,6,7,0,0,2,3,6,1,1
22024,203110,0022400269,"Nov 23, 2024",GSW @ SAS,L,27,0,5,0.0,0,3,0.0,1,2,0.5,2,5,7,8,0,1,0,6,1,0,1
22024,203110,0022400032,"Nov 22, 2024",GSW @ NOP,W,30,3,6,0.5,3,4,0.75,2,6,0.333,3,5,8,5,1,0,4,2,11,7,1
22024,203110,0022400258,"Nov 20, 2024",GSW vs. ATL,W,28,4,8,0.5,0,4,0.0,1,2,0.5,0,7,7,9,1,2,3,3,9,29,1
22024,203110,0022400251,"Nov 18, 2024",GSW @ LAC,L,32,3,7,0.429,2,3,0.667,1,2,0.5,1,8,9,7,1,1,6,3,9,-3,1
22024,203110,0022400019,"Nov 15, 2024",GSW vs. MEM,W,30,5,11,0.455,3,7,0.429,0,0,0.0,0,8,8,7,1,0,1,3,13,6,1
22024,203110,0022400007,"Nov 12, 2024",GSW vs. DAL,W,32,3,6,0.5,2,4,0.5,3,4,0.75,0,7,7,6,3,2,0,2,11,20,1
22024,203110,0022400207,"Nov 10, 2024",GSW @ OKC,W,31,3,5,0.6,2,3,0.667,0,0,0.0,0,4,4,11,0,0,3,4,8,8,1
22024,203110,0022400188,"Nov 08, 2024",GSW @ CLE,L,21,2,7,0.286,2,5,0.4,0,0,0.0,0,2,2,6,3,0,2,4,6,-23,1
22024,203110,0022400172,"Nov 06, 2024",GSW @ BOS,W,30,2,8,0.25,0,4,0.0,5,6,0.833,2,4,6,4,0,0,2,1,9,3,1
22024,203110,0022400155,"Nov 04, 2024",GSW @ WAS,W,29,5,7,0.714,3,4,0.75,5,7,0.714,1,7,8,5,0,1,2,2,18,11,1
22024,203110,0022400144,"Nov 02, 2024",GSW @ HOU,W,35,4,8,0.5,1,3,0.333,5,9,0.556,4,7,11,3,0,0,1,6,14,-5,1
22024,203110,0022400126,"Oct 30, 2024",GSW vs. NOP,W,30,5,11,0.455,3,5,0.6,1,1,1.0,1,3,4,6,1,5,3,5,14,13,1
22024,203110,0022400116,"Oct 29, 2024",GSW vs. NOP,W,29,1,4,0.25,1,3,0.333,0,0,0.0,1,2,3,7,1,2,0,4,3,15,1
22024,203110,0022400101,"Oct 27, 2024",GSW vs. LAC,L,27,0,2,0.0,0,1,0.0,2,2,1.0,0,5,5,2,0,0,2,4,2,2,1
22024,203110,0022400084,"Oct 25, 2024",GSW @ UTA,W,20,1,4,0.25,1,2,0.5,0,0,0.0,0,2,2,4,3,0,2,3,3,12,1
22024,203110,0022400072,"Oct 23, 2024",GSW @ POR,W,20,3,3,1.0,1,1,1.0,1,2,0.5,0,6,6,3,1,2,3,3,8,12,1
