SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,203497,0022200571,"Jan 04, 2023",MIN vs. POR,W,35,6,10,0.6,0,0,0.0,5,7,0.714,3,9,12,1,2,3,1,4,17,-8,1
22022,203497,0022200557,"Jan 02, 2023",MIN vs. DEN,W,27,3,3,1.0,0,0,0.0,2,4,0.5,2,2,4,3,0,2,1,5,8,-4,1
22022,203497,0022200544,"Dec 31, 2022",MIN vs. DET,L,28,3,3,1.0,0,0,0.0,3,6,0.5,2,8,10,0,0,2,3,3,9,-8,1
22022,203497,0022200520,"Dec 28, 2022",MIN @ NOP,L,29,4,5,0.8,0,0,0.0,2,2,1.0,1,7,8,2,0,4,2,6,10,-6,1
22022,203497,0022200500,"Dec 26, 2022",MIN @ MIA,L,31,5,7,0.714,0,0,0.0,0,2,0.0,1,7,8,0,0,0,2,0,10,-14,1
22022,203497,0022200482,"Dec 23, 2022",MIN @ BOS,L,36,3,4,0.75,0,0,0.0,2,4,0.5,4,8,12,2,0,0,2,3,8,-23,1
22022,203497,0022200473,"Dec 21, 2022",MIN vs. DAL,L,38,9,11,0.818,0,0,0.0,1,3,0.333,5,10,15,0,2,2,1,1,19,-2,1
22022,203497,0022200423,"Dec 14, 2022",MIN @ LAC,L,32,3,5,0.6,0,0,0.0,5,7,0.714,4,9,13,0,0,2,3,3,11,-9,1
22022,203497,0022200407,"Dec 12, 2022",MIN @ POR,L,32,8,13,0.615,0,0,0.0,0,1,0.0,5,15,20,2,1,0,1,4,16,-9,1
22022,203497,0022200394,"Dec 10, 2022",MIN @ POR,L,36,9,11,0.818,0,0,0.0,6,9,0.667,1,8,9,2,4,1,1,4,24,7,1
22022,203497,0022200385,"Dec 09, 2022",MIN @ UTA,W,37,8,11,0.727,0,1,0.0,6,10,0.6,3,10,13,1,0,0,3,4,22,15,1
22022,203497,0022200370,"Dec 07, 2022",MIN vs. IND,W,31,6,12,0.5,0,0,0.0,4,5,0.8,5,16,21,1,3,2,2,3,16,15,1
22022,203497,0022200341,"Dec 03, 2022",MIN vs. OKC,L,9,3,3,1.0,0,0,0.0,0,2,0.0,2,2,4,0,0,0,0,2,6,-11,1
22022,203497,0022200317,"Nov 30, 2022",MIN vs. MEM,W,26,4,5,0.8,0,0,0.0,1,2,0.5,0,1,1,0,1,1,4,4,9,13,1
22022,203497,0022200300,"Nov 28, 2022",MIN @ WAS,L,29,7,7,1.0,0,0,0.0,5,5,1.0,4,3,7,0,0,1,1,3,19,-22,1
22022,203497,0022200291,"Nov 27, 2022",MIN vs. GSW,L,30,4,9,0.444,0,0,0.0,1,2,0.5,4,6,10,0,0,1,2,2,9,-8,1
22022,203497,0022200272,"Nov 25, 2022",MIN @ CHA,L,34,6,10,0.6,0,0,0.0,5,5,1.0,4,13,17,1,2,2,2,4,17,6,1
22022,203497,0022200262,"Nov 23, 2022",MIN @ IND,W,32,9,11,0.818,0,0,0.0,3,4,0.75,4,12,16,2,0,0,2,3,21,7,1
22022,203497,0022200252,"Nov 21, 2022",MIN vs. MIA,W,31,0,0,0.0,0,0,0.0,4,4,1.0,2,7,9,0,1,2,1,4,4,3,1
22022,203497,0022200237,"Nov 19, 2022",MIN @ PHI,W,28,4,7,0.571,0,0,0.0,0,0,0.0,5,8,13,1,1,0,0,5,8,-8,1
22022,203497,0022200212,"Nov 16, 2022",MIN @ ORL,W,32,5,7,0.714,0,0,0.0,6,8,0.75,2,6,8,1,2,1,0,3,16,24,1
22022,203497,0022200193,"Nov 13, 2022",MIN @ CLE,W,33,5,10,0.5,0,0,0.0,5,8,0.625,4,9,13,1,1,2,3,3,15,-13,1
22022,203497,0022200181,"Nov 11, 2022",MIN @ MEM,L,35,5,5,1.0,0,0,0.0,5,5,1.0,1,5,6,1,1,0,4,4,15,-9,1
22022,203497,0022200167,"Nov 09, 2022",MIN vs. PHX,L,30,8,11,0.727,0,0,0.0,9,11,0.818,3,8,11,0,0,3,1,4,25,-5,1
22022,203497,0022200129,"Nov 04, 2022",MIN vs. MIL,L,30,3,6,0.5,0,1,0.0,1,2,0.5,4,9,13,0,1,1,0,4,7,-13,1
22022,203497,0022200106,"Nov 01, 2022",MIN @ PHX,L,32,0,1,0.0,0,0,0.0,7,7,1.0,4,5,9,3,0,1,1,2,7,-13,1
22022,203497,0022200092,"Oct 30, 2022",MIN @ SAS,L,27,4,11,0.364,0,0,0.0,1,3,0.333,6,6,12,0,1,2,1,2,9,-10,1
22022,203497,0022200076,"Oct 28, 2022",MIN vs. LAL,W,37,7,11,0.636,0,0,0.0,8,12,0.667,8,13,21,2,0,2,1,3,22,8,1
22022,203497,0022200062,"Oct 26, 2022",MIN vs. SAS,W,35,4,6,0.667,0,0,0.0,2,4,0.5,0,9,9,1,1,1,2,4,10,9,1
22022,203497,0022200050,"Oct 24, 2022",MIN vs. SAS,L,31,4,4,1.0,0,0,0.0,3,4,0.75,1,6,7,1,0,3,2,2,11,-9,1
22022,203497,0022200041,"Oct 23, 2022",MIN @ OKC,W,25,7,9,0.778,0,1,0.0,1,3,0.333,2,13,15,1,0,1,1,2,15,-1,1
22022,203497,0022200025,"Oct 21, 2022",MIN vs. UTA,L,38,4,10,0.4,0,0,0.0,1,3,0.333,10,13,23,0,1,2,4,3,9,-9,1
22022,203497,0022200010,"Oct 19, 2022",MIN vs. OKC,W,34,10,15,0.667,0,0,0.0,3,5,0.6,7,9,16,2,1,1,0,1,23,13,1
